"Date Time, GMT+00:00","Rain, in (LGR S/N: 10548977, SEN S/N: 10550045)","Temp, °F (LGR S/N: 10548977, SEN S/N: 10553808)",Temp °C,"Water Content, m³/m³ (LGR S/N: 10548977, SEN S/N: 20014024)"
7/12/2017 20:09,0,91.17,32.87222222,0.26
7/12/2017 20:14,0,92.104,33.39111111,0.2691
7/12/2017 20:19,0,90.891,32.71722222,0.2567
7/12/2017 20:24,0,92.057,33.365,0.2664
7/12/2017 20:29,0,89.915,32.175,0.2538
7/12/2017 20:34,0,91.308,32.94888889,0.2646
7/12/2017 20:39,0,91.917,33.28722222,0.2736
7/12/2017 20:44,0,91.589,33.105,0.2575
7/12/2017 20:49,0,90.471,32.48388889,0.2666
7/12/2017 20:54,0,90.565,32.53611111,0.2546
7/12/2017 20:59,0,92.574,33.65222222,0.265
7/12/2017 21:04,0,90.612,32.56222222,0.2589
7/12/2017 21:09,0,92.338,33.52111111,0.2687
7/12/2017 21:14,0,93.992,34.44,0.2589
7/12/2017 21:19,0,92.433,33.57388889,0.2698
7/12/2017 21:24,0,90.657,32.58722222,0.2618
7/12/2017 21:29,0,91.308,32.94888889,0.2715
7/12/2017 21:34,0,91.589,33.105,0.2611
7/12/2017 21:39,0,91.776,33.20888889,0.2705
7/12/2017 21:44,0,90.147,32.30388889,0.255
7/12/2017 21:49,0,88.351,31.30611111,0.2657
7/12/2017 21:54,0,89.962,32.20111111,0.2534
7/12/2017 21:59,0,91.963,33.31277778,0.2646
7/12/2017 22:04,0,89.823,32.12388889,0.2538
7/12/2017 22:09,0,89.269,31.81611111,0.2639
7/12/2017 22:14,0,91.495,33.05277778,0.2512
7/12/2017 22:19,0,91.17,32.87222222,0.2621
7/12/2017 22:24,0,88.488,31.38222222,0.2532
7/12/2017 22:29,0,88.075,31.15277778,0.2546
7/12/2017 22:34,0,89.269,31.81611111,0.2642
7/12/2017 22:39,0,90.055,32.25277778,0.252
7/12/2017 22:44,0,91.029,32.79388889,0.2628
7/12/2017 22:49,0,90.612,32.56222222,0.2516
7/12/2017 22:54,0,90.379,32.43277778,0.2624
7/12/2017 22:59,0,90.75,32.63888889,0.2502
7/12/2017 23:04,0,89.87,32.15,0.2615
7/12/2017 23:09,0,90.194,32.33,0.2712
7/12/2017 23:14,0,90.518,32.51,0.2553
7/12/2017 23:19,0,90.055,32.25277778,0.2657
7/12/2017 23:24,0,90.194,32.33,0.252
7/12/2017 23:29,0,89.823,32.12388889,0.2624
7/12/2017 23:34,0,90.379,32.43277778,0.2494
7/12/2017 23:39,0,90.333,32.40722222,0.2607
7/12/2017 23:44,0,89.04,31.68888889,0.2705
7/12/2017 23:49,0,90.147,32.30388889,0.2538
7/12/2017 23:54,0,91.076,32.82,0.2639
7/12/2017 23:59,0,90.844,32.69111111,0.2512
7/13/2017 0:04,0,91.308,32.94888889,0.2618
7/13/2017 0:09,0,90.333,32.40722222,0.2498
7/13/2017 0:14,0,90.1,32.27777778,0.2611
7/13/2017 0:19,0,90.379,32.43277778,0.2505
7/13/2017 0:24,0,90.147,32.30388889,0.2524
7/13/2017 0:29,0,89.776,32.09777778,0.2635
7/13/2017 0:34,0,89.085,31.71388889,0.2509
7/13/2017 0:39,0,89.132,31.74,0.2615
7/13/2017 0:44,0,88.259,31.255,0.2483
7/13/2017 0:49,0,88.443,31.35722222,0.2596
7/13/2017 0:54,0,88.167,31.20388889,0.2684
7/13/2017 0:59,0,87.3,30.72222222,0.2502
7/13/2017 1:04,0,87.028,30.57111111,0.26
7/13/2017 1:09,0,86.799,30.44388889,0.2694
7/13/2017 1:14,0,85.667,29.815,0.2512
7/13/2017 1:19,0,83.691,28.71722222,0.2607
7/13/2017 1:24,0,82.263,27.92388889,0.268
7/13/2017 1:29,0,81.066,27.25888889,0.249
7/13/2017 1:34,0,80.449,26.91611111,0.2579
7/13/2017 1:39,0,79.831,26.57277778,0.2653
7/13/2017 1:44,0,79.304,26.28,0.2479
7/13/2017 1:49,0,78.865,26.03611111,0.2571
7/13/2017 1:54,0,78.777,25.98722222,0.2646
7/13/2017 1:59,0,78.777,25.98722222,0.2479
7/13/2017 2:04,0,79.216,26.23111111,0.2567
7/13/2017 2:09,0,78.822,26.01222222,0.2646
7/13/2017 2:14,0,78.865,26.03611111,0.2479
7/13/2017 2:19,0,79.041,26.13388889,0.2567
7/13/2017 2:24,0,79.347,26.30388889,0.2646
7/13/2017 2:29,0,79.48,26.37777778,0.2479
7/13/2017 2:34,0,79.567,26.42611111,0.2567
7/13/2017 2:39,0,79.567,26.42611111,0.2646
7/13/2017 2:44,0,78.996,26.10888889,0.2479
7/13/2017 2:49,0,78.208,25.67111111,0.2567
7/13/2017 2:54,0,77.902,25.50111111,0.2642
7/13/2017 2:59,0,78.382,25.76777778,0.2502
7/13/2017 3:04,0,78.69,25.93888889,0.2487
7/13/2017 3:09,0,78.514,25.84111111,0.2571
7/13/2017 3:14,0,78.427,25.79277778,0.2642
7/13/2017 3:19,0,78.208,25.67111111,0.2502
7/13/2017 3:24,0,78.251,25.695,0.2487
7/13/2017 3:29,0,77.464,25.25777778,0.2567
7/13/2017 3:34,0,77.029,25.01611111,0.2642
7/13/2017 3:39,0,76.507,24.72611111,0.2502
7/13/2017 3:44,0,76.289,24.605,0.2483
7/13/2017 3:49,0,76.203,24.55722222,0.2567
7/13/2017 3:54,0,75.594,24.21888889,0.2639
7/13/2017 3:59,0,75.333,24.07388889,0.2498
7/13/2017 4:04,0,75.204,24.00222222,0.2483
7/13/2017 4:09,0,74.986,23.88111111,0.2567
7/13/2017 4:14,0,74.856,23.80888889,0.2639
7/13/2017 4:19,0,74.597,23.665,0.2498
7/13/2017 4:24,0,74.64,23.68888889,0.2479
7/13/2017 4:29,0,74.554,23.64111111,0.2564
7/13/2017 4:34,0,74.64,23.68888889,0.2635
7/13/2017 4:39,0,74.424,23.56888889,0.2498
7/13/2017 4:44,0,74.25,23.47222222,0.2479
7/13/2017 4:49,0,74.12,23.4,0.2564
7/13/2017 4:54,0,73.861,23.25611111,0.2639
7/13/2017 4:59,0,73.645,23.13611111,0.2494
7/13/2017 5:04,0,73.342,22.96777778,0.2475
7/13/2017 5:09,0,73.472,23.04,0.256
7/13/2017 5:14,0,73.386,22.99222222,0.2628
7/13/2017 5:19,0,73.386,22.99222222,0.2494
7/13/2017 5:24,0,73.17,22.87222222,0.2475
7/13/2017 5:29,0,73.083,22.82388889,0.256
7/13/2017 5:34,0,72.869,22.705,0.2628
7/13/2017 5:39,0,72.826,22.68111111,0.2691
7/13/2017 5:44,0,72.653,22.585,0.2483
7/13/2017 5:49,0,72.567,22.53722222,0.256
7/13/2017 5:54,0,72.696,22.60888889,0.2628
7/13/2017 5:59,0,72.653,22.585,0.2691
7/13/2017 6:04,0,72.653,22.585,0.2479
7/13/2017 6:09,0,72.567,22.53722222,0.2557
7/13/2017 6:14,0,72.48,22.48888889,0.2624
7/13/2017 6:19,0,72.264,22.36888889,0.2691
7/13/2017 6:24,0,72.178,22.32111111,0.2479
7/13/2017 6:29,0,72.136,22.29777778,0.2557
7/13/2017 6:34,0,72.307,22.39277778,0.2624
7/13/2017 6:39,0,72.136,22.29777778,0.2691
7/13/2017 6:44,0,71.964,22.20222222,0.2479
7/13/2017 6:49,0,71.92,22.17777778,0.2557
7/13/2017 6:54,0,71.834,22.13,0.2624
7/13/2017 6:59,0,71.834,22.13,0.2691
7/13/2017 7:04,0,71.92,22.17777778,0.2475
7/13/2017 7:09,0,71.704,22.05777778,0.2557
7/13/2017 7:14,0,71.62,22.01111111,0.2624
7/13/2017 7:19,0,71.577,21.98722222,0.2687
7/13/2017 7:24,0,71.49,21.93888889,0.2475
7/13/2017 7:29,0,71.274,21.81888889,0.2553
7/13/2017 7:34,0,71.274,21.81888889,0.2621
7/13/2017 7:39,0,71.06,21.7,0.2687
7/13/2017 7:44,0,71.19,21.77222222,0.2471
7/13/2017 7:49,0,70.846,21.58111111,0.2553
7/13/2017 7:54,0,70.803,21.55722222,0.2621
7/13/2017 7:59,0,71.103,21.72388889,0.2687
7/13/2017 8:04,0,70.93,21.62777778,0.2471
7/13/2017 8:09,0,71.317,21.84277778,0.2553
7/13/2017 8:14,0,71.404,21.89111111,0.2621
7/13/2017 8:19,0,70.974,21.65222222,0.2684
7/13/2017 8:24,0,70.759,21.53277778,0.2471
7/13/2017 8:29,0,70.846,21.58111111,0.2553
7/13/2017 8:34,0,70.759,21.53277778,0.2621
7/13/2017 8:39,0,70.543,21.41277778,0.2687
7/13/2017 8:44,0,70.63,21.46111111,0.246
7/13/2017 8:49,0,71.231,21.795,0.2546
7/13/2017 8:54,0,70.974,21.65222222,0.2615
7/13/2017 8:59,0,70.416,21.34222222,0.2684
7/13/2017 9:04,0,70.329,21.29388889,0.246
7/13/2017 9:09,0,70.243,21.24611111,0.2546
7/13/2017 9:14,0,70.543,21.41277778,0.2615
7/13/2017 9:19,0,70.502,21.39,0.2684
7/13/2017 9:24,0,70.459,21.36611111,0.246
7/13/2017 9:29,0,70.673,21.485,0.2546
7/13/2017 9:34,0,70.759,21.53277778,0.2615
7/13/2017 9:39,0,70.716,21.50888889,0.2684
7/13/2017 9:44,0,70.93,21.62777778,0.2468
7/13/2017 9:49,0,70.887,21.60388889,0.2553
7/13/2017 9:54,0,70.587,21.43722222,0.2621
7/13/2017 9:59,0,70.243,21.24611111,0.2687
7/13/2017 10:04,0,70.158,21.19888889,0.246
7/13/2017 10:09,0,70.115,21.175,0.2542
7/13/2017 10:14,0,69.901,21.05611111,0.2615
7/13/2017 10:19,0,69.942,21.07888889,0.2684
7/13/2017 10:24,0,69.942,21.07888889,0.246
7/13/2017 10:29,0,69.685,20.93611111,0.2542
7/13/2017 10:34,0,69.685,20.93611111,0.2615
7/13/2017 10:39,0,69.6,20.88888889,0.2684
7/13/2017 10:44,0,69.471,20.81722222,0.2456
7/13/2017 10:49,0,69.557,20.865,0.2542
7/13/2017 10:54,0,69.557,20.865,0.2615
7/13/2017 10:59,0,69.771,20.98388889,0.2684
7/13/2017 11:04,0,69.858,21.03222222,0.2456
7/13/2017 11:09,0,69.901,21.05611111,0.2538
7/13/2017 11:14,0,69.728,20.96,0.2615
7/13/2017 11:19,0,69.771,20.98388889,0.2684
7/13/2017 11:24,0,69.514,20.84111111,0.2456
7/13/2017 11:29,0,69.858,21.03222222,0.2542
7/13/2017 11:34,0,69.771,20.98388889,0.2611
7/13/2017 11:39,0,69.814,21.00777778,0.2684
7/13/2017 11:44,0,70.372,21.31777778,0.2456
7/13/2017 11:49,0,71.361,21.86722222,0.2542
7/13/2017 11:54,0,72.437,22.465,0.2615
7/13/2017 11:59,0,73.342,22.96777778,0.2687
7/13/2017 12:04,0,73.774,23.20777778,0.2464
7/13/2017 12:09,0,74.077,23.37611111,0.255
7/13/2017 12:14,0,74.813,23.785,0.2618
7/13/2017 12:19,0,75.681,24.26722222,0.2475
7/13/2017 12:24,0,76.55,24.75,0.2456
7/13/2017 12:29,0,77.902,25.50111111,0.2538
7/13/2017 12:34,0,79.041,26.13388889,0.2618
7/13/2017 12:39,0,79.435,26.35277778,0.2464
7/13/2017 12:44,0,79.655,26.475,0.2445
7/13/2017 12:49,0,80.272,26.81777778,0.2542
7/13/2017 12:54,0,80.757,27.08722222,0.2621
7/13/2017 12:59,0,81.466,27.48111111,0.2445
7/13/2017 13:04,0,82.042,27.80111111,0.2538
7/13/2017 13:09,0,82.976,28.32,0.2624
7/13/2017 13:14,0,83.556,28.64222222,0.2441
7/13/2017 13:19,0,83.646,28.69222222,0.2542
7/13/2017 13:24,0,82.218,27.89888889,0.2624
7/13/2017 13:29,0,82.396,27.99777778,0.2437
7/13/2017 13:34,0,82.13,27.85,0.2546
7/13/2017 13:39,0,82.575,28.09722222,0.2632
7/13/2017 13:44,0,83.824,28.79111111,0.2445
7/13/2017 13:49,0,83.691,28.71722222,0.256
7/13/2017 13:54,0,83.287,28.49277778,0.2653
7/13/2017 13:59,0,84.362,29.09,0.2452
7/13/2017 14:04,0,83.064,28.36888889,0.2564
7/13/2017 14:09,0,83.511,28.61722222,0.2653
7/13/2017 14:14,0,84.587,29.215,0.2452
7/13/2017 14:19,0,83.779,28.76611111,0.256
7/13/2017 14:24,0,84.812,29.34,0.2646
7/13/2017 14:29,0,84.857,29.365,0.2456
7/13/2017 14:34,0,85.397,29.665,0.2564
7/13/2017 14:39,0,84.362,29.09,0.267
7/13/2017 14:44,0,84.227,29.015,0.2464
7/13/2017 14:49,0,84.767,29.315,0.2575
7/13/2017 14:54,0,84.812,29.34,0.2449
7/13/2017 14:59,0,85.667,29.815,0.246
7/13/2017 15:04,0,85.757,29.865,0.2575
7/13/2017 15:09,0,86.029,30.01611111,0.2452
7/13/2017 15:14,0,87.028,30.57111111,0.246
7/13/2017 15:19,0,86.617,30.34277778,0.2575
7/13/2017 15:24,0,86.119,30.06611111,0.2445
7/13/2017 15:29,0,86.437,30.24277778,0.2456
7/13/2017 15:34,0,86.664,30.36888889,0.2564
7/13/2017 15:39,0,86.664,30.36888889,0.2664
7/13/2017 15:44,0,86.799,30.44388889,0.2452
7/13/2017 15:49,0,86.346,30.19222222,0.2575
7/13/2017 15:54,0,87.436,30.79777778,0.241
7/13/2017 15:59,0,86.891,30.495,0.2534
7/13/2017 16:04,0,88.122,31.17888889,0.2621
7/13/2017 16:09,0,86.754,30.41888889,0.2418
7/13/2017 16:14,0,87.62,30.9,0.255
7/13/2017 16:19,0,87.573,30.87388889,0.2414
7/13/2017 16:24,0,87.802,31.00111111,0.2418
7/13/2017 16:29,0,88.03,31.12777778,0.2546
7/13/2017 16:34,0,86.572,30.31777778,0.241
7/13/2017 16:39,0,87.436,30.79777778,0.2414
7/13/2017 16:44,0,89.224,31.79111111,0.2542
7/13/2017 16:49,0,87.346,30.74777778,0.2379
7/13/2017 16:54,0,86.256,30.14222222,0.2509
7/13/2017 16:59,0,85.894,29.94111111,0.2607
7/13/2017 17:04,0,88.03,31.12777778,0.2406
7/13/2017 17:09,0,89.823,32.12388889,0.2538
7/13/2017 17:14,0,90.333,32.40722222,0.2379
7/13/2017 17:19,0,91.636,33.13111111,0.252
7/13/2017 17:24,0,88.763,31.535,0.2639
7/13/2017 17:29,0,90.518,32.51,0.2434
7/13/2017 17:34,0,90.424,32.45777778,0.2557
7/13/2017 17:39,0,90.286,32.38111111,0.2406
7/13/2017 17:44,0,91.308,32.94888889,0.2538
7/13/2017 17:49,0,90.891,32.71722222,0.2379
7/13/2017 17:54,0,88.396,31.33111111,0.252
7/13/2017 17:59,0,90.333,32.40722222,0.2635
7/13/2017 18:04,0,91.87,33.26111111,0.2437
7/13/2017 18:09,0,90.147,32.30388889,0.2557
7/13/2017 18:14,0,87.073,30.59611111,0.2406
7/13/2017 18:19,0,89.593,31.99611111,0.2534
7/13/2017 18:24,0,90.844,32.69111111,0.2374
7/13/2017 18:29,0,91.216,32.89777778,0.2512
7/13/2017 18:34,0,90.055,32.25277778,0.2628
7/13/2017 18:39,0,89.731,32.07277778,0.2425
7/13/2017 18:44,0,90.891,32.71722222,0.2546
7/13/2017 18:49,0,91.917,33.28722222,0.2399
7/13/2017 18:54,0,91.87,33.26111111,0.2528
7/13/2017 18:59,0,92.057,33.365,0.239
7/13/2017 19:04,0,91.216,32.89777778,0.2528
7/13/2017 19:09,0,90.612,32.56222222,0.2374
7/13/2017 19:14,0,91.917,33.28722222,0.2509
7/13/2017 19:19,0,91.449,33.02722222,0.2351
7/13/2017 19:24,0,91.823,33.235,0.2494
7/13/2017 19:29,0,90.891,32.71722222,0.2611
7/13/2017 19:34,0,91.542,33.07888889,0.2421
7/13/2017 19:39,0,92.057,33.365,0.2538
7/13/2017 19:44,0,92.997,33.88722222,0.2387
7/13/2017 19:49,0,90.891,32.71722222,0.2528
7/13/2017 19:54,0,88.902,31.61222222,0.2371
7/13/2017 19:59,0,89.224,31.79111111,0.2502
7/13/2017 20:04,0,90.1,32.27777778,0.2339
7/13/2017 20:09,0,90.147,32.30388889,0.2479
7/13/2017 20:14,0,88.718,31.51,0.2596
7/13/2017 20:19,0,89.269,31.81611111,0.2394
7/13/2017 20:24,0,90.565,32.53611111,0.252
7/13/2017 20:29,0,89.454,31.91888889,0.2363
7/13/2017 20:34,0,88.534,31.40777778,0.2498
7/13/2017 20:39,0,89.962,32.20111111,0.233
7/13/2017 20:44,0,91.823,33.235,0.2475
7/13/2017 20:49,0,93.423,34.12388889,0.2347
7/13/2017 20:54,0,91.823,33.235,0.2394
7/13/2017 20:59,0,91.449,33.02722222,0.2524
7/13/2017 21:04,0,93.045,33.91388889,0.2374
7/13/2017 21:09,0,92.856,33.80888889,0.252
7/13/2017 21:14,0,92.62,33.67777778,0.2383
7/13/2017 21:19,0,92.057,33.365,0.2538
7/13/2017 21:24,0,92.151,33.41722222,0.2383
7/13/2017 21:29,0,92.95,33.86111111,0.2542
7/13/2017 21:34,0,92.338,33.52111111,0.239
7/13/2017 21:39,0,92.151,33.41722222,0.2546
7/13/2017 21:44,0,92.48,33.6,0.2464
7/13/2017 21:49,0,91.963,33.31277778,0.2596
7/13/2017 21:54,0,91.776,33.20888889,0.2452
7/13/2017 21:59,0,92.057,33.365,0.2585
7/13/2017 22:04,0,92.197,33.44277778,0.2452
7/13/2017 22:09,0,91.823,33.235,0.2585
7/13/2017 22:14,0,91.729,33.18277778,0.2449
7/13/2017 22:19,0,91.729,33.18277778,0.2571
7/13/2017 22:24,0,92.197,33.44277778,0.2437
7/13/2017 22:29,0,92.244,33.46888889,0.2564
7/13/2017 22:34,0,93.328,34.07111111,0.2437
7/13/2017 22:39,0,92.291,33.495,0.2564
7/13/2017 22:44,0,91.823,33.235,0.2437
7/13/2017 22:49,0,93.234,34.01888889,0.2567
7/13/2017 22:54,0,92.197,33.44277778,0.2437
7/13/2017 22:59,0,91.589,33.105,0.2564
7/13/2017 23:04,0,91.17,32.87222222,0.2437
7/13/2017 23:09,0,91.123,32.84611111,0.256
7/13/2017 23:14,0,91.589,33.105,0.2437
7/13/2017 23:19,0,92.104,33.39111111,0.256
7/13/2017 23:24,0,91.263,32.92388889,0.2437
7/13/2017 23:29,0,90.844,32.69111111,0.256
7/13/2017 23:34,0,90.147,32.30388889,0.2425
7/13/2017 23:39,0,90.379,32.43277778,0.2546
7/13/2017 23:44,0,90.194,32.33,0.2414
7/13/2017 23:49,0,89.499,31.94388889,0.2532
7/13/2017 23:54,0,89.407,31.89277778,0.2421
7/13/2017 23:59,0,88.488,31.38222222,0.2445
7/14/2017 0:04,0,87.573,30.87388889,0.2557
7/14/2017 0:09,0,88.443,31.35722222,0.2425
7/14/2017 0:14,0,89.269,31.81611111,0.2542
7/14/2017 0:19,0,90.055,32.25277778,0.2403
7/14/2017 0:24,0,90.565,32.53611111,0.2528
7/14/2017 0:29,0,91.263,32.92388889,0.2628
7/14/2017 0:34,0,91.216,32.89777778,0.2452
7/14/2017 0:39,0,91.17,32.87222222,0.256
7/14/2017 0:44,0,90.797,32.665,0.243
7/14/2017 0:49,0,90.565,32.53611111,0.2542
7/14/2017 0:54,0,89.685,32.04722222,0.2406
7/14/2017 0:59,0,88.718,31.51,0.2528
7/14/2017 1:04,0,86.527,30.29277778,0.2618
7/14/2017 1:09,0,84.452,29.14,0.2434
7/14/2017 1:14,0,82.308,27.94888889,0.2532
7/14/2017 1:19,0,80.978,27.21,0.2611
7/14/2017 1:24,0,80.227,26.79277778,0.2421
7/14/2017 1:29,0,79.392,26.32888889,0.252
7/14/2017 1:34,0,78.91,26.06111111,0.26
7/14/2017 1:39,0,78.296,25.72,0.241
7/14/2017 1:44,0,78.033,25.57388889,0.2505
7/14/2017 1:49,0,77.77,25.42777778,0.2579
7/14/2017 1:54,0,77.596,25.33111111,0.243
7/14/2017 1:59,0,77.335,25.18611111,0.2414
7/14/2017 2:04,0,77.072,25.04,0.2498
7/14/2017 2:09,0,76.854,24.91888889,0.2575
7/14/2017 2:14,0,76.464,24.70222222,0.243
7/14/2017 2:19,0,76.246,24.58111111,0.241
7/14/2017 2:24,0,75.898,24.38777778,0.2494
7/14/2017 2:29,0,75.81,24.33888889,0.2567
7/14/2017 2:34,0,75.594,24.21888889,0.2418
7/14/2017 2:39,0,75.333,24.07388889,0.2399
7/14/2017 2:44,0,75.29,24.05,0.2487
7/14/2017 2:49,0,75.117,23.95388889,0.2557
7/14/2017 2:54,0,75.117,23.95388889,0.2399
7/14/2017 2:59,0,74.77,23.76111111,0.2347
7/14/2017 3:04,0,74.856,23.80888889,0.2425
7/14/2017 3:09,0,74.64,23.68888889,0.2512
7/14/2017 3:14,0,74.727,23.73722222,0.2344
7/14/2017 3:19,0,74.554,23.64111111,0.2323
7/14/2017 3:24,0,74.64,23.68888889,0.2421
7/14/2017 3:29,0,74.597,23.665,0.2509
7/14/2017 3:34,0,74.338,23.52111111,0.2339
7/14/2017 3:39,0,74.12,23.4,0.2318
7/14/2017 3:44,0,74.12,23.4,0.2418
7/14/2017 3:49,0,74.12,23.4,0.2502
7/14/2017 3:54,0,74.206,23.44777778,0.2339
7/14/2017 3:59,0,73.99,23.32777778,0.2318
7/14/2017 4:04,0,73.99,23.32777778,0.2418
7/14/2017 4:09,0,73.688,23.16,0.2505
7/14/2017 4:14,0,73.861,23.25611111,0.2335
7/14/2017 4:19,0,73.774,23.20777778,0.2315
7/14/2017 4:24,0,73.861,23.25611111,0.2414
7/14/2017 4:29,0,73.99,23.32777778,0.2494
7/14/2017 4:34,0,73.731,23.18388889,0.233
7/14/2017 4:39,0,73.602,23.11222222,0.2311
7/14/2017 4:44,0,73.602,23.11222222,0.2414
7/14/2017 4:49,0,73.558,23.08777778,0.2494
7/14/2017 4:54,0,73.472,23.04,0.233
7/14/2017 4:59,0,73.515,23.06388889,0.2311
7/14/2017 5:04,0,73.429,23.01611111,0.2414
7/14/2017 5:09,0,73.818,23.23222222,0.2494
7/14/2017 5:14,0,73.947,23.30388889,0.233
7/14/2017 5:19,0,74.077,23.37611111,0.2311
7/14/2017 5:24,0,73.99,23.32777778,0.241
7/14/2017 5:29,0,74.12,23.4,0.2494
7/14/2017 5:34,0,73.904,23.28,0.2323
7/14/2017 5:39,0,73.645,23.13611111,0.2306
7/14/2017 5:44,0,73.645,23.13611111,0.241
7/14/2017 5:49,0,73.386,22.99222222,0.249
7/14/2017 5:54,0,73.342,22.96777778,0.2323
7/14/2017 5:59,0,73.213,22.89611111,0.2303
7/14/2017 6:04,0,72.997,22.77611111,0.2406
7/14/2017 6:09,0,72.739,22.63277778,0.2487
7/14/2017 6:14,0,72.783,22.65722222,0.2564
7/14/2017 6:19,0,72.739,22.63277778,0.2306
7/14/2017 6:24,0,72.523,22.51277778,0.2403
7/14/2017 6:29,0,72.437,22.465,0.2487
7/14/2017 6:34,0,72.437,22.465,0.2564
7/14/2017 6:39,0,72.264,22.36888889,0.2303
7/14/2017 6:44,0,72.48,22.48888889,0.2403
7/14/2017 6:49,0,72.437,22.465,0.2483
7/14/2017 6:54,0,72.221,22.345,0.2564
7/14/2017 6:59,0,71.964,22.20222222,0.2303
7/14/2017 7:04,0,71.964,22.20222222,0.2399
7/14/2017 7:09,0,71.877,22.15388889,0.2483
7/14/2017 7:14,0,72.136,22.29777778,0.256
7/14/2017 7:19,0,72.264,22.36888889,0.2299
7/14/2017 7:24,0,72.221,22.345,0.2394
7/14/2017 7:29,0,71.92,22.17777778,0.2479
7/14/2017 7:34,0,71.964,22.20222222,0.256
7/14/2017 7:39,0,72.05,22.25,0.2299
7/14/2017 7:44,0,71.964,22.20222222,0.2394
7/14/2017 7:49,0,71.748,22.08222222,0.2479
7/14/2017 7:54,0,71.834,22.13,0.2557
7/14/2017 7:59,0,72.394,22.44111111,0.2294
7/14/2017 8:04,0,72.783,22.65722222,0.2394
7/14/2017 8:09,0,72.912,22.72888889,0.2475
7/14/2017 8:14,0,72.955,22.75277778,0.256
7/14/2017 8:19,0,73.126,22.84777778,0.2291
7/14/2017 8:24,0,73.299,22.94388889,0.239
7/14/2017 8:29,0,73.429,23.01611111,0.2475
7/14/2017 8:34,0,73.645,23.13611111,0.2299
7/14/2017 8:39,0,73.688,23.16,0.2277
7/14/2017 8:44,0,73.688,23.16,0.2387
7/14/2017 8:49,0,73.688,23.16,0.2475
7/14/2017 8:54,0,73.602,23.11222222,0.2299
7/14/2017 8:59,0,73.731,23.18388889,0.2274
7/14/2017 9:04,0,73.731,23.18388889,0.2387
7/14/2017 9:09,0,73.645,23.13611111,0.2475
7/14/2017 9:14,0,73.515,23.06388889,0.2294
7/14/2017 9:19,0,73.472,23.04,0.2274
7/14/2017 9:24,0,73.429,23.01611111,0.2387
7/14/2017 9:29,0,73.342,22.96777778,0.2475
7/14/2017 9:34,0,73.17,22.87222222,0.2294
7/14/2017 9:39,0,72.955,22.75277778,0.2274
7/14/2017 9:44,0,72.783,22.65722222,0.2383
7/14/2017 9:49,0,72.783,22.65722222,0.2471
7/14/2017 9:54,0,72.783,22.65722222,0.2553
7/14/2017 9:59,0,72.826,22.68111111,0.2277
7/14/2017 10:04,0,72.869,22.705,0.2383
7/14/2017 10:09,0,72.653,22.585,0.2468
7/14/2017 10:14,0,72.61,22.56111111,0.2553
7/14/2017 10:19,0,72.48,22.48888889,0.2282
7/14/2017 10:24,0,72.437,22.465,0.2383
7/14/2017 10:29,0,72.351,22.41722222,0.2471
7/14/2017 10:34,0,72.136,22.29777778,0.2553
7/14/2017 10:39,0,71.964,22.20222222,0.2277
7/14/2017 10:44,0,71.704,22.05777778,0.2383
7/14/2017 10:49,0,71.62,22.01111111,0.2471
7/14/2017 10:54,0,71.447,21.915,0.2553
7/14/2017 10:59,0,71.404,21.89111111,0.2277
7/14/2017 11:04,0,71.404,21.89111111,0.2383
7/14/2017 11:09,0,71.361,21.86722222,0.2468
7/14/2017 11:14,0,71.274,21.81888889,0.2553
7/14/2017 11:19,0,71.017,21.67611111,0.2277
7/14/2017 11:24,0,71.017,21.67611111,0.2383
7/14/2017 11:29,0,70.974,21.65222222,0.2468
7/14/2017 11:34,0,70.93,21.62777778,0.255
7/14/2017 11:39,0,71.103,21.72388889,0.2277
7/14/2017 11:44,0,71.274,21.81888889,0.2379
7/14/2017 11:49,0,71.317,21.84277778,0.2468
7/14/2017 11:54,0,71.577,21.98722222,0.2553
7/14/2017 11:59,0,71.834,22.13,0.2274
7/14/2017 12:04,0,72.093,22.27388889,0.2379
7/14/2017 12:09,0,72.221,22.345,0.2468
7/14/2017 12:14,0,72.653,22.585,0.2553
7/14/2017 12:19,0,72.826,22.68111111,0.2269
7/14/2017 12:24,0,73.342,22.96777778,0.2379
7/14/2017 12:29,0,74.206,23.44777778,0.2475
7/14/2017 12:34,0,75.204,24.00222222,0.2282
7/14/2017 12:39,0,75.551,24.195,0.2262
7/14/2017 12:44,0,76.507,24.72611111,0.2379
7/14/2017 12:49,0,77.029,25.01611111,0.2479
7/14/2017 12:54,0,77.247,25.13722222,0.2282
7/14/2017 12:59,0,76.811,24.895,0.2262
7/14/2017 13:04,0,77.509,25.28277778,0.2379
7/14/2017 13:09,0,76.899,24.94388889,0.2479
7/14/2017 13:14,0,76.332,24.62888889,0.2277
7/14/2017 13:19,0,77.335,25.18611111,0.2257
7/14/2017 13:24,0,78.953,26.085,0.2379
7/14/2017 13:29,0,78.777,25.98722222,0.2483
7/14/2017 13:34,0,79.261,26.25611111,0.2249
7/14/2017 13:39,0,78.514,25.84111111,0.2379
7/14/2017 13:44,0,78.69,25.93888889,0.2479
7/14/2017 13:49,0,78.953,26.085,0.2249
7/14/2017 13:54,0,78.777,25.98722222,0.2374
7/14/2017 13:59,0,78.514,25.84111111,0.2479
7/14/2017 14:04,0,79.173,26.20722222,0.2249
7/14/2017 14:09,0,80.537,26.965,0.2374
